& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 52  CAMPINA GDE    1    1        31.46      6  1  0
 52  CAMPINA GDE    2    1        42.27     18  1  0
 52  CAMPINA GDE    3    1        42.27     24  0  0
 52  CAMPINA GDE    4    0         0.00      6  0  0
 53  GLOBAL I       1    0         0.00     21  1  0
 53  GLOBAL I       2    0         0.00      6  0  0
 53  GLOBAL I       3    0         0.00  12024  0  0
 53  GLOBAL I       4    0         0.00  12024  0  0
 53  GLOBAL I       5    0         0.00  12024  0  0
 53  GLOBAL I       6    1        20.00      5  0  2
 53  GLOBAL I       7    0         0.00   5641  0  0
 53  GLOBAL I       8    0         0.00     80  1  0
 53  GLOBAL I       9    0         0.00     69  1  0
 53  GLOBAL I      10    0         0.00     29  0  0
 53  GLOBAL I      11    0         0.00     50  0  0
 54  JUIZ DE FORA   1    1        40.89     96  0  0
 54  JUIZ DE FORA   2    1        43.11    128  0  0
 55  GLOBAL II      1    0         0.00  15932  0  0
 55  GLOBAL II      2    0         0.00  12024  0  0
 55  GLOBAL II      3    1        79.36      3  0  0
 55  GLOBAL II      4    0         0.00    122  0  0
 55  GLOBAL II      5    0         0.00  12024  0  0
 55  GLOBAL II      6    0         0.00  12024  0  0
 55  GLOBAL II      7    0         0.00  12024  0  0
 55  GLOBAL II      8    0         0.00     52  1  0
 55  GLOBAL II      9    0         0.00     75  0  0
 55  GLOBAL II     10    0         0.00      5  0  0
 55  GLOBAL II     11    0         0.00     29  0  0
 57  MARACANAU I    1    0         0.00     64  0  0
 57  MARACANAU I    2    0         0.00   2284  1  0
 57  MARACANAU I    3    0         0.00      7  1  0
 57  MARACANAU I    4    1        20.50      4  1  0
 57  MARACANAU I    5    0         0.00   2279  1  0
 57  MARACANAU I    6    1        20.50     15  0  0
 57  MARACANAU I    7    0         0.00      2  1  0
 57  MARACANAU I    8    1        20.00      3  1  0
 58  TERMOCEARA     1    0         0.00   4410  0  0
 58  TERMOCEARA     2    0         0.00   4367  0  0
 58  TERMOCEARA     3    0         0.00   4374  1  0
 58  TERMOCEARA     4    0         0.00  12936  1  0
 60  NORTEFLU       1    0         0.00  19191  0  0
 60  NORTEFLU       2    0         0.00  19191  0  0
 60  NORTEFLU       3    0         0.00  19191  0  0
 60  NORTEFLU       4    0         0.00   1536  0  0
 60  NORTEFLU       5    0         0.00   3048  0  0
 60  NORTEFLU       6    0         0.00   3633  1  0
 60  NORTEFLU       7    1       826.00   1536  0  0
 62  SEROPEDICA     1    0         0.00    665  1  0
 62  SEROPEDICA     2    0         0.00   4374  0  0
 62  SEROPEDICA     3    0         0.00   4006  1  0
 62  SEROPEDICA     4    0         0.00    878  1  0
 62  SEROPEDICA     5    0         0.00    688  0  0
 62  SEROPEDICA     6    0         0.00    336  0  0
 62  SEROPEDICA     7    0         0.00    354  0  0
 62  SEROPEDICA     8    1       353.00    336  0  0
 63  IBIRITE        1    1       226.00    648  0  0
 64  CANOAS         1    1      248.573    503  1  0
 67  TERMONE        1    1        49.95    109  1  0
 67  TERMONE        2    1        50.97    110  0  0
 67  TERMONE        3    1        54.09    110  1  0
 68  TRES LAGOAS    1    0         0.00    669  0  0
 68  TRES LAGOAS    2    0         0.00  10895  0  0
 68  TRES LAGOAS    3    0         0.00  15600  0  0
 68  TRES LAGOAS    4    0         0.00    588  0  0
 68  TRES LAGOAS    5    0         0.00  13560  1  0
 68  TRES LAGOAS    6    0         0.00   4723  1  0
 68  TRES LAGOAS    7    0         0.00  13560  0  0
 68  TRES LAGOAS    8    0         0.00   6576  0  0
 68  TRES LAGOAS    9    0         0.00    503  0  0
 68  TRES LAGOAS   10    0         0.00   6438  0  0
 68  TRES LAGOAS   11    0         0.00   6528  0  0
 68  TRES LAGOAS   12    0         0.00  13536  0  0
 68  TRES LAGOAS   13    1       270.00    503  0  0
 68  TRES LAGOAS   14    0         0.00   6216  0  0
 68  TRES LAGOAS   15    0         0.00   5014  1  0
 69  TERMOPB        1    1        49.95    102  1  0
 69  TERMOPB        2    1        46.97    110  0  0
 69  TERMOPB        3    1        54.09    105  1  0
 70  GERAMAR II     1    1        36.90    110  1  0
 70  GERAMAR II     2    1        34.90     92  1  0
 70  GERAMAR II     3    1        43.60     88  1  0
 70  GERAMAR II     4    1        43.60    110  1  0
 73  GERAMAR I      1    1        43.60     89  0  0
 73  GERAMAR I      2    1        43.65     92  1  0
 73  GERAMAR I      3    1        36.85     92  1  0
 73  GERAMAR I      4    1        34.90    110  1  0
 83  VALE DO ACU    1    1       110.00    480  0  0
 83  VALE DO ACU    2    0         0.00   9413  0  0
 86  ST.CRUZ NOVA  11    0         0.00    167  0  0
 86  ST.CRUZ NOVA  21    1       175.00    144  0  0
 90  TERMOMACAE     1    0         0.00    446  0  0
 90  TERMOMACAE     2    0         0.00  15600  0  0
 90  TERMOMACAE     3    0         0.00   5983  1  0
 90  TERMOMACAE     4    0         0.00   5605  0  0
 90  TERMOMACAE     5    0         0.00  15600  0  0
 90  TERMOMACAE     6    0         0.00   4631  0  0
 90  TERMOMACAE     7    0         0.00  15600  0  0
 90  TERMOMACAE     8    0         0.00  15600  0  0
 90  TERMOMACAE     9    0         0.00    624  1  0
 90  TERMOMACAE    10    0         0.00  15600  0  0
 90  TERMOMACAE    11    0         0.00   5855  0  0
 90  TERMOMACAE    12    0         0.00   5861  1  0
 90  TERMOMACAE    13    0         0.00   5487  1  0
 90  TERMOMACAE    14    0         0.00   5560  0  0
 90  TERMOMACAE    15    0         0.00    240  0  0
 90  TERMOMACAE    16    0         0.00    109  0  0
 90  TERMOMACAE    17    1       765.00    109  0  0
 90  TERMOMACAE    18    0         0.00    168  0  0
 90  TERMOMACAE    19    0         0.00    168  0  0
 90  TERMOMACAE    20    0         0.00   5352  0  0
 96  TERMOPE        1    0         0.00  10859  0  0
 96  TERMOPE        2    0         0.00   7741  0  0
 96  TERMOPE        3    1       533.00   1567  1  0
 97  CUBATAO        1    1       208.00    682  0  0
 97  CUBATAO        2    0         0.00   4277  1  0
 97  CUBATAO        3    0         0.00    682  0  0
 98  PERNAMBU_III   1    0         0.00  11881  0  0
 98  PERNAMBU_III   2    0         0.00  13246  0  0
 98  PERNAMBU_III   3    0         0.00  11880  1  0
 98  PERNAMBU_III   4    0         0.00   5351  1  0
106  ERB CANDEIAS   1    1        11.00     24  0  0
107  PAMPA SUL      1    0         0.00  11720  0  0
108  XAVANTES       1    0         0.00  15602  0  0
108  XAVANTES       2    0         0.00  15602  0  0
109  ALTOS          1    0         0.00  15932  0  0
110  N.PIRATININ    1    0         0.00   9193  1  0
110  N.PIRATININ    2    0         0.00  18648  0  0
110  N.PIRATININ    3    0         0.00    120  0  0
110  N.PIRATININ    4    0         0.00    157  0  0
110  N.PIRATININ    5    0         0.00  18111  0  0
110  N.PIRATININ    6    0         0.00  15107  0  0
110  N.PIRATININ    7    0         0.00  15330  0  0
110  N.PIRATININ    8    0         0.00  18648  0  0
110  N.PIRATININ    9    0         0.00  18648  0  0
110  N.PIRATININ   10    0         0.00  18648  0  0
110  N.PIRATININ   11    0         0.00  18111  0  0
110  N.PIRATININ   12    0         0.00  18111  0  0
110  N.PIRATININ   13    0         0.00  18648  0  0
110  N.PIRATININ   14    0         0.00  18648  0  0
110  N.PIRATININ   15    0         0.00  18648  0  0
111  ARACATI        1    0         0.00  15932  0  0
112  BAHIA I        1    0         0.00   5641  0  0
112  BAHIA I        2    0         0.00    110  1  0
112  BAHIA I        3    1        26.00    110  1  0
113  BATURITE       1    0         0.00  15932  0  0
116  PARNAIBA IV    1    1        56.00    260  0  0
117  CAMPO MAIOR    1    0         0.00  15932  0  0
119  CAUCAIA        1    0         0.00  15932  0  0
121  CRATO          1    0         0.00  15932  0  0
125  ENGUIA PECEM   1    0         0.00  15932  0  0
127  IGUATU         1    0         0.00  15932  0  0
133  JUAZEIRO N     1    0         0.00  15932  0  0
135  MARAMBAIA      1    0         0.00  15932  0  0
138  NAZARIA        1    0         0.00  15932  0  0
140  MAUA 3         1    1       566.00    408  0  0
140  MAUA 3         2    0         0.00   1944  0  0
140  MAUA 3         3    0         0.00    408  0  0
144  PETROLINA      1    0         0.00  15600  0  0
144  PETROLINA      2    0         0.00  15600  0  0
144  PETROLINA      3    0         0.00  15600  0  0
144  PETROLINA      4    0         0.00  15600  0  0
144  PETROLINA      5    0         0.00  15600  0  0
144  PETROLINA      6    0         0.00  15600  0  0
144  PETROLINA      7    0         0.00  15600  0  0
144  PETROLINA      8    0         0.00  15600  0  0
146  STA VITORIA    1    1        41.00   1824  0  0
147  PROSPERIDADE   1    1         9.34   1600  0  0
147  PROSPERIDADE   2    1         9.34   1600  0  0
147  PROSPERIDADE   3    1         9.32   1600  0  0
149  SAO SEPE       1    0         0.00     51  1  0
151  POTIGUAR       1    0         0.00      3  0  0
151  POTIGUAR       2    0         0.00      3  0  0
151  POTIGUAR       3    0         0.00      3  0  0
151  POTIGUAR       4    0         0.00      3  0  0
152  TERMOCABO      1    0         0.00    258  0  0
152  TERMOCABO      2    0         0.00    105  0  0
152  TERMOCABO      3    1        49.00    105  0  0
153  DAIA           1    0         0.00  15932  0  0
153  DAIA           2    0         0.00  15932  0  0
153  DAIA           3    0         0.00  15932  0  0
155  GOIANIA II     1    0         0.00  15932  0  0
155  GOIANIA II     2    0         0.00  15932  0  0
156  CANDIOTA 3     1    1       310.00    145  0  0
159  TERMOMANAUS    1    0         0.00  13246  0  0
159  TERMOMANAUS    2    0         0.00  13246  0  0
159  TERMOMANAUS    3    0         0.00  13246  0  0
159  TERMOMANAUS    4    0         0.00  13246  0  0
159  TERMOMANAUS    5    0         0.00  13246  0  0
159  TERMOMANAUS    6    0         0.00  13246  0  0
159  TERMOMANAUS    7    0         0.00  13246  0  0
159  TERMOMANAUS    8    0         0.00  13246  0  0
159  TERMOMANAUS    9    0         0.00  13246  0  0
159  TERMOMANAUS   10    0         0.00  13246  0  0
159  TERMOMANAUS   11    0         0.00  13246  0  0
159  TERMOMANAUS   12    0         0.00  13246  0  0
160  PAU FERRO I    1    0         0.00  13246  0  0
160  PAU FERRO I    2    0         0.00  13246  0  0
160  PAU FERRO I    3    0         0.00  13246  0  0
160  PAU FERRO I    4    0         0.00  13246  0  0
160  PAU FERRO I    5    0         0.00  13246  0  0
160  PAU FERRO I    6    0         0.00  13246  0  0
160  PAU FERRO I    7    0         0.00  13246  0  0
161  POTIGUAR III   1    0         0.00      3  0  0
161  POTIGUAR III   2    0         0.00      3  0  0
161  POTIGUAR III   3    0         0.00      3  0  0
161  POTIGUAR III   4    0         0.00      3  0  0
161  POTIGUAR III   5    0         0.00      3  0  0
161  POTIGUAR III   6    0         0.00      3  0  0
163  P. PECEM II    1    1       365.00   1320  0  0
164  MURICY         1    0         0.00     85  0  0
164  MURICY         2    0         0.00  15600  0  0
164  MURICY         3    0         0.00    170  0  0
164  MURICY         4    0         0.00     10  1  0
164  MURICY         5    1        90.00      3  0  0
164  MURICY         6    0         0.00      3  0  0
164  MURICY         7    0         0.00  13364  0  0
164  MURICY         8    0         0.00  15600  0  0
166  CAMACARI PI    1    0         0.00  15153  0  0
166  CAMACARI PI    2    0         0.00     89  1  0
166  CAMACARI PI    3    0         0.00      6  0  0
166  CAMACARI PI    4    1       106.40      3  0  0
167  P. PECEM I     1    1       359.86   1152  0  0
167  P. PECEM I     2    1       360.14    431  0  0
169  CISFRAMA       1    1         3.00   3000  0  0
170  SUAPE II       1    0         0.00     88  1  0
170  SUAPE II       2    0         0.00   2545  1  0
170  SUAPE II       3    0         0.00    983  0  0
170  SUAPE II       4    0         0.00    103  0  0
170  SUAPE II       5    0         0.00   5514  0  0
170  SUAPE II       6    0         0.00    361  0  0
170  SUAPE II       7    0         0.00   4416  1  0
170  SUAPE II       8    0         0.00   4416  1  0
170  SUAPE II       9    0         0.00    407  1  0
170  SUAPE II      10    0         0.00    384  1  0
170  SUAPE II      11    0         0.00   4367  1  0
170  SUAPE II      12    0         0.00     64  0  0
170  SUAPE II      13    0         0.00     16  0  0
170  SUAPE II      14    0         0.00     24  0  0
170  SUAPE II      15    1      336.405     16  0  0
170  SUAPE II      16    0         0.00    288  0  0
170  SUAPE II      17    0         0.00  15932  0  0
176  PORTO ITAQUI   1    1       360.00   1435  1  0
182  PALMEIRAS GO   1    0         0.00   5526  1  0
182  PALMEIRAS GO   2    0         0.00   5574  0  0
194  T.NORTE 2      1    0         0.00  15600  0  0
194  T.NORTE 2      2    0         0.00  15600  0  0
194  T.NORTE 2      3    0         0.00   6006  1  0
194  T.NORTE 2      4    0         0.00   6006  0  0
201  APARECIDA      1    1        43.00    483  0  0
201  APARECIDA      2    1        37.00    485  1  0
201  APARECIDA      3    1        40.00    480  0  0
201  APARECIDA      4    1        25.00    492  1  0
203  C. ROCHA       1    1        17.08   3946  0  0
203  C. ROCHA       2    1        17.08    360  0  0
203  C. ROCHA       3    1        16.77    781  0  0
203  C. ROCHA       4    0         0.00    358  1  0
203  C. ROCHA       5    1        17.08   3579  1  0
204  JARAQUI        6    1        23.64    439  0  0
204  JARAQUI        7    1        39.36    439  0  0
205  MANAUARA       1    1        16.70   1014  0  0
205  MANAUARA       2    1        16.70    336  0  0
205  MANAUARA       3    1        16.70   1014  0  0
205  MANAUARA       4    1        14.90   1014  0  0
207  PONTA NEGRA    1    1        16.00  15538  0  0
207  PONTA NEGRA    2    1        16.00  15538  0  0
207  PONTA NEGRA    3    1        16.00  15538  0  0
207  PONTA NEGRA    4    1        16.00  15538  0  0
209  TAMBAQUI       5    0         0.00    598  0  0
209  TAMBAQUI       6    1        38.00    605  0  0
209  TAMBAQUI       7    1        25.00    605  0  0
211  BAIXADA FLU    1    0         0.00   1340  1  0
211  BAIXADA FLU    2    0         0.00   6624  0  0
211  BAIXADA FLU    3    1       530.00   1340  1  0
212  MARANHAO III   1    0         0.00    182  0  0
221  SYKUE I        1    0         0.00   5158  1  0
224  P. SERGIPE I   1    0         0.00   9864  0  0
224  P. SERGIPE I   2    0         0.00  10095  0  0
224  P. SERGIPE I   3    0         0.00  11568  0  0
224  P. SERGIPE I   4    0         0.00  10118  1  0
224  P. SERGIPE I   5    0         0.00  11568  0  0
224  P. SERGIPE I   6    0         0.00  10344  1  0
224  P. SERGIPE I   7    0         0.00  10308  0  0
229  ONCA PINTADA   1    1        50.00     96  0  0
230  PREDILECTA     1    1         5.00    684  0  0
383  ATLANTICO      1    0         0.00   9287  0  0
383  ATLANTICO      2    0         0.00   9360  0  0
383  ATLANTICO      3    0         0.00   2664  0  0
383  ATLANTICO      4    0         0.00   1009  1  0
383  ATLANTICO      5    0         0.00    962  0  0
383  ATLANTICO      6    0         0.00   7680  1  0
383  ATLANTICO      7    1       405.00    962  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 10  0 0 F                                31.17
 13 ANGRA 2       1 10  0 0 F                                20.12
211 BAIXADA FL    1 10  0 0 F                               224.60
211 BAIXADA FL    2 10  0 0 F                               224.60
211 BAIXADA FL    3 10  0 0 F                               224.60
 97 CUBATAO       1 10  0 0 F                               350.13
 97 CUBATAO       2 10  0 0 F                               350.13
 97 CUBATAO       3 10  0 0 F                               350.13
 12 CUIABA CC     1 10  0 0 F                               701.88
 12 CUIABA CC     2 10  0 0 F                               701.88
 12 CUIABA CC     3 10  0 0 F                               701.88
153 DAIA          1 10  0 0 F                              1019.32
153 DAIA          2 10  0 0 F                              1019.32
153 DAIA          3 10  0 0 F                              1019.32
155 GOIANIA 2     1 10  0 0 F                              1066.14
155 GOIANIA 2     2 10  0 0 F                              1066.14
 63 IBIRITE       1 10  0 0 F                               650.77
 54 JUIZ DE FO    1 10  0 0 F                               283.74
 54 JUIZ DE FO    2 10  0 0 F                               283.74
 15 LUIZORMELO    1 10  0 0 F                               348.84
 15 LUIZORMELO    2 10  0 0 F                               348.84
 15 LUIZORMELO    3 10  0 0 F                               348.84
 15 LUIZORMELO    4 10  0 0 F                               348.84
110 NPIRATINGA    1 10  0 0 F                               548.04
110 NPIRATINGA    2 10  0 0 F                               548.04
110 NPIRATINGA    3 10  0 0 F                               548.04
110 NPIRATINGA    4 10  0 0 F                               548.04
110 NPIRATINGA    5 10  0 0 F                               548.04
110 NPIRATINGA    6 10  0 0 F                               548.04
110 NPIRATINGA    7 10  0 0 F                               548.04
110 NPIRATINGA    8 10  0 0 F                               548.04
110 NPIRATINGA    9 10  0 0 F                               548.04
110 NPIRATINGA   10 10  0 0 F                               548.04
110 NPIRATINGA   11 10  0 0 F                               548.04
110 NPIRATINGA   12 10  0 0 F                               548.04
110 NPIRATINGA   13 10  0 0 F                               548.04
110 NPIRATINGA   14 10  0 0 F                               548.04
110 NPIRATINGA   15 10  0 0 F                               548.04
229 O.PINTADA     1 10  0 0 F                               112.47
182 PALMEIR_GO    1 10  0 0 F                               762.95
182 PALMEIR_GO    2 10  0 0 F                               762.95
 50 PIRAT.12 O    1 10  0 0 F                               470.34
 50 PIRAT.12 O    2 10  0 0 F                               470.34
230 PREDILECTA    1 10  0 0 F                               158.95
  9 CAMPOS        1 10  0 0 F                               978.10
  9 CAMPOS        2 10  0 0 F                               978.10
 62 SEROPEDICA    1 10  0 0 F                               410.56
 62 SEROPEDICA    2 10  0 0 F                               410.56
 62 SEROPEDICA    3 10  0 0 F                               410.56
 62 SEROPEDICA    4 10  0 0 F                               410.56
 62 SEROPEDICA    5 10  0 0 F                               410.56
 62 SEROPEDICA    6 10  0 0 F                               410.56
 62 SEROPEDICA    7 10  0 0 F                               410.56
 62 SEROPEDICA    8 10  0 0 F                               410.56
  4 ST.CRUZ 34    3 10  0 0 F                               310.41
  4 ST.CRUZ 34    4 10  0 0 F                               310.41
 86 SANTA CRUZ   11 10  0 0 F                               227.91
 86 SANTA CRUZ   21 10  0 0 F                               227.91
146 UTE STA VI    1 10  0 0 F                               121.49
194 TNORTE 2      1 10  0 0 F                               910.86
194 TNORTE 2      2 10  0 0 F                               910.86
194 TNORTE 2      3 10  0 0 F                               910.86
194 TNORTE 2      4 10  0 0 F                               910.86
 90 T.MACAE       1 10  0 0 F                               738.49
 90 T.MACAE       2 10  0 0 F                               738.49
 90 T.MACAE       3 10  0 0 F                               738.49
 90 T.MACAE       4 10  0 0 F                               738.49
 90 T.MACAE       5 10  0 0 F                               738.49
 90 T.MACAE       6 10  0 0 F                               738.49
 90 T.MACAE       7 10  0 0 F                               738.49
 90 T.MACAE       8 10  0 0 F                               738.49
 90 T.MACAE       9 10  0 0 F                               738.49
 90 T.MACAE      10 10  0 0 F                               738.49
 90 T.MACAE      11 10  0 0 F                               738.49
 90 T.MACAE      12 10  0 0 F                               738.49
 90 T.MACAE      13 10  0 0 F                               738.49
 90 T.MACAE      14 10  0 0 F                               738.49
 90 T.MACAE      15 10  0 0 F                               738.49
 90 T.MACAE      16 10  0 0 F                               738.49
 90 T.MACAE      17 10  0 0 F                               738.49
 90 T.MACAE      18 10  0 0 F                               738.49
 90 T.MACAE      19 10  0 0 F                               738.49
 90 T.MACAE      20 10  0 0 F                               738.49
 47 TERMORIO      1 10  0 0 F                               329.49
 47 TERMORIO      2 10  0 0 F                               329.49
 47 TERMORIO      3 10  0 0 F                               329.49
 47 TERMORIO      4 10  0 0 F                               329.49
 47 TERMORIO      5 10  0 0 F                               329.49
 47 TERMORIO      6 10  0 0 F                               329.49
 47 TERMORIO      7 10  0 0 F                               329.49
 47 TERMORIO      8 10  0 0 F                               329.49
 47 TERMORIO      9 10  0 0 F                               329.49
 47 TERMORIO     10 10  0 0 F                               329.49
 47 TERMORIO     11 10  0 0 F                               329.49
 47 TERMORIO     12 10  0 0 F                               329.49
 47 TERMORIO     13 10  0 0 F                               329.49
 47 TERMORIO     14 10  0 0 F                               329.49
 47 TERMORIO     15 10  0 0 F                               329.49
 47 TERMORIO     16 10  0 0 F                               329.49
 47 TERMORIO     17 10  0 0 F                               329.49
 47 TERMORIO     18 10  0 0 F                               329.49
 47 TERMORIO     19 10  0 0 F                               329.49
 47 TERMORIO     20 10  0 0 F                               329.49
 47 TERMORIO     21 10  0 0 F                               329.49
 47 TERMORIO     22 10  0 0 F                               329.49
 47 TERMORIO     23 10  0 0 F                               329.49
 47 TERMORIO     24 10  0 0 F                               329.49
 47 TERMORIO     25 10  0 0 F                               329.49
 47 TERMORIO     26 10  0 0 F                               329.49
 47 TERMORIO     27 10  0 0 F                               329.49
 47 TERMORIO     28 10  0 0 F                               329.49
 47 TERMORIO     29 10  0 0 F                               329.49
 47 TERMORIO     30 10  0 0 F                               329.49
 47 TERMORIO     31 10  0 0 F                               329.49
 68 T.LAGOAS      1 10  0 0 F                               262.50
 68 T.LAGOAS      2 10  0 0 F                               262.50
 68 T.LAGOAS      3 10  0 0 F                               262.50
 68 T.LAGOAS      4 10  0 0 F                               262.50
 68 T.LAGOAS      5 10  0 0 F                               262.50
 68 T.LAGOAS      6 10  0 0 F                               262.50
 68 T.LAGOAS      7 10  0 0 F                               262.50
 68 T.LAGOAS      8 10  0 0 F                               262.50
 68 T.LAGOAS      9 10  0 0 F                               262.50
 68 T.LAGOAS     10 10  0 0 F                               262.50
 68 T.LAGOAS     11 10  0 0 F                               262.50
 68 T.LAGOAS     12 10  0 0 F                               262.50
 68 T.LAGOAS     13 10  0 0 F                               262.50
 68 T.LAGOAS     14 10  0 0 F                               262.50
 68 T.LAGOAS     15 10  0 0 F                               262.50
 49 VIANA         1 10  0 0 F                               920.04
 49 VIANA         2 10  0 0 F                               920.04
 49 VIANA         3 10  0 0 F                               920.04
 49 VIANA         4 10  0 0 F                               920.04
108 XAVANTES      1 10  0 0 F                              1464.89
108 XAVANTES      2 10  0 0 F                              1464.89
 48 ARAUCARIA     1 10  0 0 F                              1138.07
 48 ARAUCARIA     2 10  0 0 F                              1138.07
 48 ARAUCARIA     3 10  0 0 F                              1138.07
156 CANDIOTA_3    1 10  0 0 F                                90.73
 64 CANOAS        1 10  0 0 F                               698.14
169 MADEIRA       1 10  0 0 F                               321.94
 28 FIGUEIRA      1 10  0 0 F                               475.68
 28 FIGUEIRA      3 10  0 0 F                               475.68
 26 J.LAC. A1     1 10  0 0 F                               270.48
 26 J.LAC. A1     2 10  0 0 F                               270.48
 27 J.LAC. A2     3 10  0 0 F                               245.21
 27 J.LAC. A2     4 10  0 0 F                               245.21
