& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 69  TERMOPB        1    1        41.00     48  0  0
 69  TERMOPB        2    1        55.91     63  1  0
 69  TERMOPB        3    1        54.09     60  1  0
 70  GERAMAR II     1    1        43.60     90  1  0
 70  GERAMAR II     2    1        34.90     90  0  0
 70  GERAMAR II     3    1        43.60     90  1  0
 70  GERAMAR II     4    1        36.90     90  1  0
 73  GERAMAR I      1    1        43.60     90  1  0
 73  GERAMAR I      2    1        43.65     90  1  0
 73  GERAMAR I      3    1        43.65     90  1  0
 73  GERAMAR I      4    1        28.10     90  0  0
 83  VALE DO ACU    1    1       110.00   1646  0  0
 83  VALE DO ACU    2    0         0.00  10589  0  0
 86  ST.CRUZ NOVA  11    0         0.00    384  0  0
 86  ST.CRUZ NOVA  21    0         0.00   1320  0  0
 90  TERMOMACAE     1    0         0.00   1622  0  0
 90  TERMOMACAE     2    0         0.00  16776  0  0
 90  TERMOMACAE     3    0         0.00   7159  1  0
 90  TERMOMACAE     4    0         0.00   6781  0  0
 90  TERMOMACAE     5    0         0.00  16776  0  0
 90  TERMOMACAE     6    0         0.00   5807  0  0
 90  TERMOMACAE     7    0         0.00  16776  0  0
 90  TERMOMACAE     8    0         0.00  16776  0  0
 90  TERMOMACAE     9    0         0.00   1800  1  0
 90  TERMOMACAE    10    0         0.00  16776  0  0
 90  TERMOMACAE    11    0         0.00   7031  0  0
 90  TERMOMACAE    12    0         0.00   7037  1  0
 90  TERMOMACAE    13    0         0.00   6663  1  0
 90  TERMOMACAE    14    0         0.00   6736  0  0
 90  TERMOMACAE    15    0         0.00    744  0  0
 90  TERMOMACAE    16    0         0.00    816  0  0
 90  TERMOMACAE    17    0         0.00    836  0  0
 90  TERMOMACAE    18    1       810.00     72  0  0
 90  TERMOMACAE    19    0         0.00     72  0  0
 90  TERMOMACAE    20    0         0.00    288  0  0
 96  TERMOPE        1    0         0.00  12035  0  0
 96  TERMOPE        2    0         0.00   8917  0  0
 96  TERMOPE        3    1       533.00   2743  1  0
 97  CUBATAO        1    1       208.00   1858  0  0
 97  CUBATAO        2    0         0.00   5453  1  0
 97  CUBATAO        3    0         0.00   1858  0  0
 98  PERNAMBU_III   1    0         0.00  13057  0  0
 98  PERNAMBU_III   2    0         0.00  14422  0  0
 98  PERNAMBU_III   3    0         0.00  13056  1  0
 98  PERNAMBU_III   4    0         0.00   6527  1  0
106  ERB CANDEIAS   1    0         0.00    182  0  0
107  PAMPA SUL      1    0         0.00  12896  0  0
108  XAVANTES       1    0         0.00    280  0  0
108  XAVANTES       2    0         0.00    280  0  0
109  ALTOS          1    0         0.00  17108  0  0
110  N.PIRATININ    1    0         0.00   1008  0  0
110  N.PIRATININ    2    0         0.00    888  1  0
110  N.PIRATININ    3    0         0.00   1296  0  0
110  N.PIRATININ    4    0         0.00   1333  0  0
110  N.PIRATININ    5    0         0.00  19287  0  0
110  N.PIRATININ    6    0         0.00  16283  0  0
110  N.PIRATININ    7    0         0.00  16506  0  0
110  N.PIRATININ    8    0         0.00  19824  0  0
110  N.PIRATININ    9    0         0.00    238  1  0
110  N.PIRATININ   10    0         0.00     70  1  0
110  N.PIRATININ   11    0         0.00  19287  0  0
110  N.PIRATININ   12    0         0.00     36  0  0
110  N.PIRATININ   13    1       420.00     36  0  0
110  N.PIRATININ   14    0         0.00  19824  0  0
110  N.PIRATININ   15    0         0.00  19824  0  0
111  ARACATI        1    0         0.00  17108  0  0
112  BAHIA I        1    0         0.00    167  1  0
112  BAHIA I        2    1        16.80     72  0  0
112  BAHIA I        3    0         0.00     72  0  0
113  BATURITE       1    0         0.00  17108  0  0
116  PARNAIBA IV    1    1        56.00   1074  0  0
117  CAMPO MAIOR    1    0         0.00  17108  0  0
119  CAUCAIA        1    0         0.00  17108  0  0
121  CRATO          1    0         0.00  17108  0  0
125  ENGUIA PECEM   1    0         0.00  17108  0  0
127  IGUATU         1    0         0.00  17108  0  0
133  JUAZEIRO N     1    0         0.00  17108  0  0
135  MARAMBAIA      1    0         0.00  17108  0  0
138  NAZARIA        1    0         0.00  17108  0  0
140  MAUA 3         1    1       459.00    204  0  0
140  MAUA 3         2    0         0.00    204  0  0
140  MAUA 3         3    0         0.00    261  1  0
144  PETROLINA      1    0         0.00    800  1  0
144  PETROLINA      2    0         0.00  16776  0  0
144  PETROLINA      3    0         0.00    263  0  0
144  PETROLINA      4    0         0.00    279  0  0
144  PETROLINA      5    0         0.00  16776  0  0
144  PETROLINA      6    0         0.00   1033  1  0
144  PETROLINA      7    0         0.00    173  0  0
144  PETROLINA      8    0         0.00    161  0  0
146  STA VITORIA    1    1        41.00   3000  0  0
147  PROSPERIDADE   1    1         9.34    782  0  0
147  PROSPERIDADE   2    1         9.34    782  0  0
147  PROSPERIDADE   3    1         9.32    782  0  0
149  SAO SEPE       1    1         8.00    264  0  0
151  POTIGUAR       1    0         0.00      5  0  0
151  POTIGUAR       2    0         0.00      5  0  0
151  POTIGUAR       3    0         0.00      5  0  0
151  POTIGUAR       4    0         0.00      5  0  0
152  TERMOCABO      1    0         0.00     82  0  0
152  TERMOCABO      2    1        33.00     82  0  0
152  TERMOCABO      3    0         0.00    864  0  0
153  DAIA           1    0         0.00  17108  0  0
153  DAIA           2    0         0.00  17108  0  0
153  DAIA           3    0         0.00  17108  0  0
155  GOIANIA II     1    0         0.00  17108  0  0
155  GOIANIA II     2    0         0.00  17108  0  0
156  CANDIOTA 3     1    1       310.00    805  1  0
159  TERMOMANAUS    1    0         0.00    219  0  0
159  TERMOMANAUS    2    0         0.00    219  0  0
159  TERMOMANAUS    3    0         0.00    177  1  0
159  TERMOMANAUS    4    0         0.00    219  0  0
159  TERMOMANAUS    5    0         0.00    177  1  0
159  TERMOMANAUS    6    0         0.00    219  0  0
159  TERMOMANAUS    7    0         0.00    177  1  0
159  TERMOMANAUS    8    0         0.00    177  1  0
159  TERMOMANAUS    9    0         0.00    219  0  0
159  TERMOMANAUS   10    0         0.00    177  1  0
159  TERMOMANAUS   11    0         0.00    219  0  0
159  TERMOMANAUS   12    0         0.00    219  0  0
160  PAU FERRO I    1    0         0.00    219  0  0
160  PAU FERRO I    2    0         0.00    177  1  0
160  PAU FERRO I    3    0         0.00    177  1  0
160  PAU FERRO I    4    0         0.00    177  1  0
160  PAU FERRO I    5    0         0.00    177  1  0
160  PAU FERRO I    6    0         0.00    177  1  0
160  PAU FERRO I    7    0         0.00    219  0  0
161  POTIGUAR III   1    0         0.00      5  0  0
161  POTIGUAR III   2    0         0.00      5  0  0
161  POTIGUAR III   3    0         0.00    317  0  0
161  POTIGUAR III   4    0         0.00    317  0  0
161  POTIGUAR III   5    0         0.00      5  0  0
161  POTIGUAR III   6    0         0.00      5  0  0
163  P. PECEM II    1    1       365.00   2496  0  0
164  MURICY         1    0         0.00    210  1  0
164  MURICY         2    0         0.00  16776  0  0
164  MURICY         3    0         0.00    233  0  0
164  MURICY         4    0         0.00      5  1  0
164  MURICY         5    1        90.00      5  1  0
164  MURICY         6    0         0.00     28  1  0
164  MURICY         7    0         0.00  14540  0  0
164  MURICY         8    0         0.00  16776  0  0
166  CAMACARI PI    1    0         0.00    271  0  0
166  CAMACARI PI    2    0         0.00    799  0  0
166  CAMACARI PI    3    0         0.00    173  1  0
166  CAMACARI PI    4    1       125.20     17  0  0
167  P. PECEM I     1    1       360.14   2328  0  0
167  P. PECEM I     2    1       359.86   1607  0  0
169  CISFRAMA       1    1         3.00   4176  0  0
170  SUAPE II       1    0         0.00    139  0  0
170  SUAPE II       2    0         0.00   3721  1  0
170  SUAPE II       3    0         0.00    169  0  0
170  SUAPE II       4    0         0.00   1279  0  0
170  SUAPE II       5    0         0.00   1040  0  0
170  SUAPE II       6    0         0.00     42  0  0
170  SUAPE II       7    0         0.00    256  1  0
170  SUAPE II       8    0         0.00    185  0  0
170  SUAPE II       9    0         0.00    208  1  0
170  SUAPE II      10    0         0.00   1560  1  0
170  SUAPE II      11    0         0.00    146  1  0
170  SUAPE II      12    0         0.00     96  1  0
170  SUAPE II      13    0         0.00     16  0  0
&Ajuste conforme disponibilidade e SGI 45.171-21
170  SUAPE II      14    1      313.978      7  0  0
170  SUAPE II      15    0         0.00      0  0  0
170  SUAPE II      16    0         0.00     28  0  0
170  SUAPE II      17    0         0.00  17108  0  0
176  PORTO ITAQUI   1    1       360.00    732  0  0
182  PALMEIRAS GO   1    0         0.00   6702  1  0
182  PALMEIRAS GO   2    0         0.00   6750  0  0
194  T.NORTE 2      1    0         0.00  16776  0  0
194  T.NORTE 2      2    0         0.00  16776  0  0
194  T.NORTE 2      3    0         0.00   7182  1  0
194  T.NORTE 2      4    0         0.00   7182  0  0
201  APARECIDA      1    1        43.00    252  0  0
201  APARECIDA      2    1        43.00   1063  1  0
201  APARECIDA      3    1        35.00    775  0  0
201  APARECIDA      4    1        25.00    208  0  0
203  C. ROCHA       1    0         0.00    903  1  0
203  C. ROCHA       2    1        17.08     97  0  0
203  C. ROCHA       3    1        17.08    864  0  0
203  C. ROCHA       4    1        17.08    864  0  0
203  C. ROCHA       5    1        17.08    799  0  0
204  JARAQUI        6    1        36.08   1615  0  0
204  JARAQUI        7    1        26.92   1615  0  0
205  MANAUARA       1    1        16.70   2190  0  0
205  MANAUARA       2    1        16.70   1512  0  0
205  MANAUARA       3    1        16.70   2190  0  0
205  MANAUARA       4    1        14.90    550  0  0
207  PONTA NEGRA    1    1        16.00     98  0  0
207  PONTA NEGRA    2    1        16.00     98  0  0
207  PONTA NEGRA    3    1        16.00     98  0  0
207  PONTA NEGRA    4    1        16.00     98  0  0
209  TAMBAQUI       5    0         0.00   1774  0  0
209  TAMBAQUI       6    1        38.00    105  1  0
209  TAMBAQUI       7    1        25.00    105  1  0
211  BAIXADA FLU    1    0         0.00   2516  1  0
211  BAIXADA FLU    2    0         0.00   7800  0  0
211  BAIXADA FLU    3    1       530.00   2516  1  0
212  MARANHAO III   1    1       518.80   1161  0  0
221  SYKUE I        1    0         0.00   6334  1  0
224  P. SERGIPE I   1    0         0.00  11040  0  0
224  P. SERGIPE I   2    1      1030.00    144  0  0
224  P. SERGIPE I   3    0         0.00  12744  0  0
224  P. SERGIPE I   4    0         0.00  11294  1  0
224  P. SERGIPE I   5    0         0.00  12744  0  0
224  P. SERGIPE I   6    0         0.00  11520  1  0
224  P. SERGIPE I   7    0         0.00  11484  0  0
229  ONCA PINTADA   1    1        50.00    110  0  0
230  PREDILECTA     1    1         5.00    391  0  0
334  W ARJONA       1    0         0.00    256  1  0
334  W ARJONA       2    0         0.00    256  1  0
334  W ARJONA       3    0         0.00   1320  0  0
334  W ARJONA       4    0         0.00    256  1  0
334  W ARJONA       5    0         0.00    184  1  0
383  ATLANTICO      1    0         0.00  10463  0  0
383  ATLANTICO      2    0         0.00  10536  0  0
383  ATLANTICO      3    0         0.00    864  0  0
383  ATLANTICO      4    0         0.00   2185  1  0
383  ATLANTICO      5    0         0.00    840  0  0
383  ATLANTICO      6    0         0.00   8856  1  0
383  ATLANTICO      7    1       295.00    840  0  0
434  W ARJONA 2     1    0         0.00    256  1  0
434  W ARJONA 2     2    0         0.00    256  1  0
434  W ARJONA 2     3    0         0.00   1320  0  0
434  W ARJONA 2     4    0         0.00    256  1  0
434  W ARJONA 2     5    0         0.00    184  1  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1  1  0 0 F                                31.17
 13 ANGRA 2       1  1  0 0 F                                20.12
211 BAIXADA FL    1  1  0 0 F                               255.86
211 BAIXADA FL    2  1  0 0 F                               255.86
211 BAIXADA FL    3  1  0 0 F                               255.86
 97 CUBATAO       1  1  0 0 F                               357.66
 97 CUBATAO       2  1  0 0 F                               357.66
 97 CUBATAO       3  1  0 0 F                               357.66
 12 CUIABA CC     1  1  0 0 F                              1393.69
 12 CUIABA CC     2  1  0 0 F                              1393.69
 12 CUIABA CC     3  1  0 0 F                              1393.69
153 DAIA          1  1  0 0 F                              1020.95
153 DAIA          2  1  0 0 F                              1020.95
153 DAIA          3  1  0 0 F                              1020.95
155 GOIANIA 2     1  1  0 0 F                              1067.44
155 GOIANIA 2     2  1  0 0 F                              1067.44
 63 IBIRITE       1  1  0 0 F                               781.76
 54 JUIZ DE FO    1  1  0 0 F                               283.74
 54 JUIZ DE FO    2  1  0 0 F                               283.74
 15 LUIZORMELO    1  1  0 0 F                               399.11
 15 LUIZORMELO    2  1  0 0 F                               399.11
 15 LUIZORMELO    3  1  0 0 F                               399.11
 15 LUIZORMELO    4  1  0 0 F                               399.11
110 NPIRATINGA    1  1  0 0 F                               548.04
110 NPIRATINGA    2  1  0 0 F                               548.04
110 NPIRATINGA    3  1  0 0 F                               548.04
110 NPIRATINGA    4  1  0 0 F                               548.04
110 NPIRATINGA    5  1  0 0 F                               548.04
110 NPIRATINGA    6  1  0 0 F                               548.04
110 NPIRATINGA    7  1  0 0 F                               548.04
110 NPIRATINGA    8  1  0 0 F                               548.04
110 NPIRATINGA    9  1  0 0 F                               548.04
110 NPIRATINGA   10  1  0 0 F                               548.04
110 NPIRATINGA   11  1  0 0 F                               548.04
110 NPIRATINGA   12  1  0 0 F                               548.04
110 NPIRATINGA   13  1  0 0 F                               548.04
110 NPIRATINGA   14  1  0 0 F                               548.04
110 NPIRATINGA   15  1  0 0 F                               548.04
229 O.PINTADA     1  1  0 0 F                               112.47
182 PALMEIR_GO    1  1  0 0 F                               763.77
182 PALMEIR_GO    2  1  0 0 F                               763.77
 50 PIRAT.12 O    1  1  0 0 F                               470.34
 50 PIRAT.12 O    2  1  0 0 F                               470.34
230 PREDILECTA    1  1  0 0 F                               158.95
  9 CAMPOS        1  1  0 0 F                               978.10
  9 CAMPOS        2  1  0 0 F                               978.10
 62 SEROPEDICA    1  1  0 0 F                               411.59
 62 SEROPEDICA    2  1  0 0 F                               411.59
 62 SEROPEDICA    3  1  0 0 F                               411.59
 62 SEROPEDICA    4  1  0 0 F                               411.59
 62 SEROPEDICA    5  1  0 0 F                               411.59
 62 SEROPEDICA    6  1  0 0 F                               411.59
 62 SEROPEDICA    7  1  0 0 F                               411.59
 62 SEROPEDICA    8  1  0 0 F                               411.59
  4 ST.CRUZ 34    3  1  0 0 F                               310.41
  4 ST.CRUZ 34    4  1  0 0 F                               310.41
 86 SANTA CRUZ   11  1  0 0 F                               259.44
 86 SANTA CRUZ   21  1  0 0 F                               259.44
146 UTE STA VI    1  1  0 0 F                               121.49
194 TNORTE 2      1  1  0 0 F                               910.86
194 TNORTE 2      2  1  0 0 F                               910.86
194 TNORTE 2      3  1  0 0 F                               910.86
194 TNORTE 2      4  1  0 0 F                               910.86
 90 T.MACAE       1  1  0 0 F                               739.82
 90 T.MACAE       2  1  0 0 F                               739.82
 90 T.MACAE       3  1  0 0 F                               739.82
 90 T.MACAE       4  1  0 0 F                               739.82
 90 T.MACAE       5  1  0 0 F                               739.82
 90 T.MACAE       6  1  0 0 F                               739.82
 90 T.MACAE       7  1  0 0 F                               739.82
 90 T.MACAE       8  1  0 0 F                               739.82
 90 T.MACAE       9  1  0 0 F                               739.82
 90 T.MACAE      10  1  0 0 F                               739.82
 90 T.MACAE      11  1  0 0 F                               739.82
 90 T.MACAE      12  1  0 0 F                               739.82
 90 T.MACAE      13  1  0 0 F                               739.82
 90 T.MACAE      14  1  0 0 F                               739.82
 90 T.MACAE      15  1  0 0 F                               739.82
 90 T.MACAE      16  1  0 0 F                               739.82
 90 T.MACAE      17  1  0 0 F                               739.82
 90 T.MACAE      18  1  0 0 F                               739.82
 90 T.MACAE      19  1  0 0 F                               739.82
 90 T.MACAE      20  1  0 0 F                               739.82
 47 TERMORIO      1  1  0 0 F                               330.93
 47 TERMORIO      2  1  0 0 F                               330.93
 47 TERMORIO      3  1  0 0 F                               330.93
 47 TERMORIO      4  1  0 0 F                               330.93
 47 TERMORIO      5  1  0 0 F                               330.93
 47 TERMORIO      6  1  0 0 F                               330.93
 47 TERMORIO      7  1  0 0 F                               330.93
 47 TERMORIO      8  1  0 0 F                               330.93
 47 TERMORIO      9  1  0 0 F                               330.93
 47 TERMORIO     10  1  0 0 F                               330.93
 47 TERMORIO     11  1  0 0 F                               330.93
 47 TERMORIO     12  1  0 0 F                               330.93
 47 TERMORIO     13  1  0 0 F                               330.93
 47 TERMORIO     14  1  0 0 F                               330.93
 47 TERMORIO     15  1  0 0 F                               330.93
 47 TERMORIO     16  1  0 0 F                               330.93
 47 TERMORIO     17  1  0 0 F                               330.93
 47 TERMORIO     18  1  0 0 F                               330.93
 47 TERMORIO     19  1  0 0 F                               330.93
 47 TERMORIO     20  1  0 0 F                               330.93
 47 TERMORIO     21  1  0 0 F                               330.93
 47 TERMORIO     22  1  0 0 F                               330.93
 47 TERMORIO     23  1  0 0 F                               330.93
 47 TERMORIO     24  1  0 0 F                               330.93
 47 TERMORIO     25  1  0 0 F                               330.93
 47 TERMORIO     26  1  0 0 F                               330.93
 47 TERMORIO     27  1  0 0 F                               330.93
 47 TERMORIO     28  1  0 0 F                               330.93
 47 TERMORIO     29  1  0 0 F                               330.93
 47 TERMORIO     30  1  0 0 F                               330.93
 47 TERMORIO     31  1  0 0 F                               330.93
 68 T.LAGOAS      1  1  0 0 F                               263.19
 68 T.LAGOAS      2  1  0 0 F                               263.19
 68 T.LAGOAS      3  1  0 0 F                               263.19
 68 T.LAGOAS      4  1  0 0 F                               263.19
 68 T.LAGOAS      5  1  0 0 F                               263.19
 68 T.LAGOAS      6  1  0 0 F                               263.19
 68 T.LAGOAS      7  1  0 0 F                               263.19
 68 T.LAGOAS      8  1  0 0 F                               263.19
 68 T.LAGOAS      9  1  0 0 F                               263.19
 68 T.LAGOAS     10  1  0 0 F                               263.19
 68 T.LAGOAS     11  1  0 0 F                               263.19
 68 T.LAGOAS     12  1  0 0 F                               263.19
 68 T.LAGOAS     13  1  0 0 F                               263.19
 68 T.LAGOAS     14  1  0 0 F                               263.19
 68 T.LAGOAS     15  1  0 0 F                               263.19
 49 VIANA         1  1  0 0 F                               960.28
 49 VIANA         2  1  0 0 F                               960.28
 49 VIANA         3  1  0 0 F                               960.28
 49 VIANA         4  1  0 0 F                               960.28
108 XAVANTES      1  1  0 0 F                              1467.03
108 XAVANTES      2  1  0 0 F                              1467.03
 48 ARAUCARIA     1  1  0 0 F                              1276.44
 48 ARAUCARIA     2  1  0 0 F                              1276.44
 48 ARAUCARIA     3  1  0 0 F                              1276.44
156 CANDIOTA_3    1  1  0 0 F                                92.68
 64 CANOAS        1  1  0 0 F                               698.14
169 MADEIRA       1  1  0 0 F                               332.22
 28 FIGUEIRA      1  1  0 0 F                               475.68
